query,preprocessed_query,retrieved_docs,scores
Nhà chị Minh có hai người mắc bệnh viêm đường hô_hấp trên . Chị nên làm gì để phòng_ngừa các con mình không bị lây_nhiễm ?,nhà chị minh có hai người mắc bệnh viêm đường hô_hấp trên chị nên làm gì để phòng_ngừa các con mình không bị lây_nhiễm,"['nôn trớ là tình_trạng mà nhiều trẻ mắc phải và có nhiều nguyên_nhân gây ra khiến các bậc cha_mẹ lo_lắng không biết đây có phải trẻ bị trào ngược dạ_dày hay không để điều_chỉnh chế_độ dinh_dưỡng cho trẻ bị nôn trớ phù_hợp', 'trẻ_em là đối_tượng sức đề_kháng kém nên rất dễ mắc các bệnh truyền_nhiễm nguy_hiểm đặc_biệt là dịch do virus corona hoành_hành vậy làm thế_nào để tập cho bé đeo khẩu_trang đúng cách', 'sốt virus hay còn gọi là sốt siêu_vi là căn_bệnh thường gặp và dễ hình_thành dịch_bệnh vào thời_điểm giao mùa biết được sốt virus có lây không và cách điều_trị sẽ giúp bạn bảo_vệ sức_khoẻ cho người_thân và gia_đình mình']","[0.9989191293716431, 0.9988861083984375, 0.9988784790039062]"
"Vào mùa đông , virus gây ra căn_bệnh viêm đường hô_hấp sẽ hoạt_động mạnh_mẽ hơn . Cần làm gì để phòng_ngừa căn_bệnh này ?",vào mùa đông virus gây ra căn_bệnh viêm đường hô_hấp sẽ hoạt_động mạnh_mẽ hơn cần làm gì để phòng_ngừa căn_bệnh này,"['sốt virus hay còn gọi là sốt siêu_vi là căn_bệnh thường gặp và dễ hình_thành dịch_bệnh vào thời_điểm giao mùa biết được sốt virus có lây không và cách điều_trị sẽ giúp bạn bảo_vệ sức_khoẻ cho người_thân và gia_đình mình', 'viêm gan tự miễn_là căn_bệnh tuy không phổ_biến nhưng cần phải được quan_tâm và điều_trị thích_hợp khi mắc phải vì bệnh_lý này sẽ gây ra các căn_bệnh khác như suy gan ảnh_hưởng lớn tới sức_khoẻ và tính_mạng người_bệnh', 'cảm cúm là căn_bệnh phổ_biến mà hầu_hết mọi người đều gặp phải hằng năm đặc_biệt vào là mùa lạnh bệnh_lý hô_hấp này do virus gây ra và có khả_năng lây_lan nhanh_chóng trong cộng_đồng làm sạch nhà mùa cúm sẽ giảm được nguy_cơ bị “ ốm vặt ” hắt_hơi sổ_mũi khi dịch cúm bùng_phát']","[0.9992472529411316, 0.9991640448570251, 0.9991621971130371]"
"Anh Tâm , dạo gần đây thấy cơ_thể không được khoẻ và các biểu_hiện lạ như cảm_giác muốn đi_tiểu , tiểu không kiểm_soát được diễn ra thường_xuyên hơn . Sau khi thăm_khám , anh được chẩn_đoán mắc bệnh Đái rắt , được biết anh đang mắc bệnh về tuyến_tiền_liệt , đó có_thể là một trong những bệnh nào ?",anh tâm dạo gần đây thấy cơ_thể không được khoẻ và các biểu_hiện lạ như cảm_giác muốn đi_tiểu tiểu không kiểm_soát được diễn ra thường_xuyên hơn sau khi thăm_khám anh được chẩn_đoán mắc bệnh đái rắt được biết anh đang mắc bệnh về tuyến_tiền_liệt đó có_thể là một trong những bệnh nào,"['bệnh nhược cơ liên_quan đến sự yếu cơ và tình_trạng dễ mệt_mỏi cơ bệnh_lý này có_thể chẩn_đoán thông_qua xét_nghiệm máu điện_cơ và đôi_khi là edrophonium rất nhiều người_bệnh lo_lắng liệu bệnh nhược cơ có nguy_hiểm không tham_khảo ngay bài viết dưới đây', 'lách to là 1 triệu_chứng gặp trong nhiều bệnh như các bệnh của gan bệnh về máu bệnh của hệ_thống tĩnh_mạch cửa vì là dấu_hiệu thực_thể có giá_trị chẩn_đoán trong các loại bệnh kể trên nên khi thăm_khám lâm_sàng cần hết_sức chú_ý khi chẩn_đoán phân_độ lách to', 'người_bệnh bị nổi hạch ở cổ thường do nhiều nguyên_nhân đôi_khi cũng chỉ là hiện_tượng bình_thường tuy_nhiên nó sẽ đi kèm với các triệu_chứng như sưng to kèm với đau_nhức khó nuốt chính vì_vậy người_bệnh cần biết được các cách điều_trị hạch ở cổ để giúp cho cơ_thể ở trạng_thái khoẻ_mạnh bình_thường']","[0.9993030428886414, 0.9992893934249878, 0.9992833733558655]"
"Đái rắt ( tiểu rắt ) là một_triệu chứng có_thể gặp trong rất nhiều bệnh_lý khác nhau . Tiểu rắt là tình_trạng không_thể kiểm_soát được quá_trình đi_tiểu , người_bệnh mất khả_năng kiểm_soát bàng_quang dẫn đến tiểu rắt ra ngoài . Có nhiều nguyên_nhân dẫn đến ái rắt , cụ_thể bao_gồm những gì ?",đái rắt tiểu rắt là một_triệu chứng có_thể gặp trong rất nhiều bệnh_lý khác nhau tiểu rắt là tình_trạng không_thể kiểm_soát được quá_trình đi_tiểu người_bệnh mất khả_năng kiểm_soát bàng_quang dẫn đến tiểu rắt ra ngoài có nhiều nguyên_nhân dẫn đến ái rắt cụ_thể bao_gồm những gì,"['rối_loạn tiểu_tiện là tình_trạng gây khó_khăn trong quá_trình tiểu_tiện làm ảnh_hưởng ít_nhiều đến chất_lượng cuộc_sống của người_bệnh rối_loạn tiểu_tiện do nhiều nguyên_nhân khác nhau thường do bất_thường xảy ra ở bàng_quang niệu_đạo bài viết sẽ khái_quát về tình_trạng rối_loạn tiểu_tiện và cách chữa triệu_chứng này', 'tiểu ra máu là một bệnh_lý thường gặp trên lâm_sàng với nhiều nguyên_nhân khác nhau bệnh đặc_trưng bởi tình_trạng xuất_hiện máu trong nước_tiểu tình_trạng này có_thể quan_sát được bằng mắt thường tuỳ theo mức_độ và nguyên_nhân gây bệnh tiểu ra máu có_thể được điều_trị bằng phương_pháp dùng thuốc hoặc cải_thiện chế_độ ăn_uống sinh_hoạt vậy nên ăn gì để chữa tiểu ra máu', 'tiểu rắt là một vấn_đề tiết_niệu phổ_biến có_thể gặp ở mọi đối_tượng tuy_nhiên so với nam_giới giới nữ có tần_suất bị tiểu rắt cao hơn vì nhiều lý_do khác nhau tiểu rắt ở nữ_giới tuy không nguy_hiểm nhưng lại ảnh_hưởng rất nhiều đến cuộc_sống của phái_đẹp']","[0.9992947578430176, 0.9992622137069702, 0.9992582201957703]"
"Đái rắt không phải là bệnh , mà là triệu_chứng của nhiều bệnh_lý khác nhau . Có nhiều nguyên_nhân dẫn đến tình_trạng tiểu rắt , đối_với trường_hợp đái rắt do các bệnh_lý tuyến_tiền_liệt , là do đâu dẫn đến trường_hợp này ?",đái rắt không phải là bệnh mà là triệu_chứng của nhiều bệnh_lý khác nhau có nhiều nguyên_nhân dẫn đến tình_trạng tiểu rắt đối_với trường_hợp đái rắt do các bệnh_lý tuyến_tiền_liệt là do đâu dẫn đến trường_hợp này,"['đau tức bụng_dưới bàng_quang là một_triệu chứng thường gặp trên lâm_sàng xuất_hiện trong nhiều bệnh_cảnh lâm_sàng khác nhau nguyên_nhân gây ra đau bụng_dưới bàng_quang rất phổ_biến có_thể là nhiễm_trùng bệnh_lý đường tiết_niệu hoặc cũng có_thể là dấu_hiệu của ung_thư', 'bệnh đái_tháo_đường thường gây ra nhiều biến_chứng các biến_chứng mãn_tính của bệnh tiểu_đường thường xuất_hiện muộn khoảng từ 1520 năm sau khi đường_huyết tăng cao rõ_rệt tuy_nhiên cũng có trường_hợp không có biến_chứng hoặc biến_chứng xuất_hiện sớm ngay khi phát_hiện đái_tháo_đường type 2', 'tiểu rắt là một vấn_đề tiết_niệu phổ_biến có_thể gặp ở mọi đối_tượng tuy_nhiên so với nam_giới giới nữ có tần_suất bị tiểu rắt cao hơn vì nhiều lý_do khác nhau tiểu rắt ở nữ_giới tuy không nguy_hiểm nhưng lại ảnh_hưởng rất nhiều đến cuộc_sống của phái_đẹp']","[0.9992461800575256, 0.9992417097091675, 0.9992176294326782]"
"Nếu suy thai được chẩn_đoán và xử_trí kịp_thời thì tỉ_lệ thai_nhi được cứu sống cao , vì_vậy các bà mẹ cần có các hiểu_biết cơ_bản về suy thai để nhập_viện và điều_trị kịp_thời , tránh những đáng tiếc xảy ra . Đâu không là nguyên_nhân dẫn đến suy thai từ phía thai_nhi ?",nếu suy thai được chẩn_đoán và xử_trí kịp_thời thì tỉ_lệ thai_nhi được cứu sống cao vì_vậy các bà mẹ cần có các hiểu_biết cơ_bản về suy thai để nhập_viện và điều_trị kịp_thời tránh những đáng tiếc xảy ra đâu không là nguyên_nhân dẫn đến suy thai từ phía thai_nhi,"['1 gây_mê trong mổ lấy thai gây_mê toàn_thân chỉ là một trong những lựa_chọn để vô_cảm trong mổ lấy thai tuy_nhiên trong trường_hợp cấp_cứu khẩn_cấp thì gây_mê gần như là một chỉ_định bắt_buộc và việc thực_hiện gây_mê nhanh hay chậm có ảnh_hưởng lớn đến an_toàn của mẹ và thai_nhi', 'chấn_thương vùng bụng do tai_nạn giao_thông chiếm tỷ_lệ cao lên đến 70 so với các nguyên_nhân khác nếu không được cứu_chữa kịp_thời vậy làm thế_nào để sơ_cứu chấn_thương bụng đúng cách làm giảm_thiểu nguy_cơ tử_vong trước khi bệnh_nhân được đưa đến bệnh_viện', 'nhiễm_trùng vết mổ là một biến_chứng sau phẫu_thuật làm kéo_dài thời_gian nằm viện cũng như giảm khả_năng phục_hồi bệnh chính vì_thế cần phải_biết cách chăm_sóc vết mổ sau khi ra viện nhận_biết sớm các dấu_hiệu nhiễm_khuẩn để xử_lý kịp_thời']","[0.99937504529953, 0.99934983253479, 0.9993265867233276]"
"Được biết , suy thai là tình_trạng thai_nhi bị thiếu oxy trong thời_kỳ mang thai hoặc quá_trình chuyển_dạ . Trong đó , suy thai cấp chỉ hiện_tượng suy thai xảy ra đột_ngột , nếu không cứu_chữa kịp_thời , thai_nhi sẽ gặp những vấn_đề về trí_não , thậm_chí là tử_vong . Suy thai được chia thành 3 nhóm nguyên_nhân chính là : nguyên_nhân từ phía mẹ , nguyên_nhân từ phía thai và các nguyên_nhân khác . Trong các nguyên_nhân sau đây , đâu là các nguyên_nhân khách_quan , không đến từ mẹ và thai_nhi ?",được biết suy thai là tình_trạng thai_nhi bị thiếu oxy trong thời_kỳ mang thai hoặc quá_trình chuyển_dạ trong đó suy thai cấp chỉ hiện_tượng suy thai xảy ra đột_ngột nếu không cứu_chữa kịp_thời thai_nhi sẽ gặp những vấn_đề về trí_não thậm_chí là tử_vong suy thai được chia thành 3 nhóm nguyên_nhân chính là nguyên_nhân từ phía mẹ nguyên_nhân từ phía thai và các nguyên_nhân khác trong các nguyên_nhân sau đây đâu là các nguyên_nhân khách_quan không đến từ mẹ và thai_nhi,"['2 tiểu_đường thai kỳ có nguy_hiểm không một trong những hậu_quả chính và thường gặp nhất của đái_tháo_đường thai kỳ là em bé trong bụng có_thể tăng cân nhanh trong bụng mẹ hoặc sinh ra bị nặng cân điều này có_thể dẫn đến chấn_thương đối_với cả mẹ và bé trong quá_trình sinh_nở hoặc sinh khó nó cũng làm tăng nguy_cơ thai_phụ sẽ phải sinh mổ điều này đồng_nghĩa với việc thời_gian bình_phục sau sinh sẽ chậm hơn việc duy_trì mức_độ đường_máu trong suốt quá_trình mang thai có_thể làm giảm những nguy_cơ này', 'tổng_quan bệnh suy thai trong tử_cung suy thai trong tử_cung là tình_trạng thai_nhi bị thiếu oxy do tuần_hoàn tử_cung rau thai bị gián_đoạn gây giảm lưu_lượng máu đến hồ huyết hoặc từ gai rau đến thai đồng_nghĩa với việc giảm lưu_lượng oxy cung_cấp cho thai mức_độ thiếu oxy nhiều hay ít cấp_tính hay kéo_dài sẽ quyết_định đến mức_độ suy thai và khả_năng tử_vong của thai_nhi có_thể phân suy thai ra làm 2 loại suy thai mãn_tính xảy ra từ_từ và không có biểu_hiện rõ_ràng có_thể chuyển thành suy thai cấp_tính trong chuyển_dạ suy thai cấp_tính tình_trạng cực_kì nguy_hiểm xảy ra đột_ngột trong quá_trình chuyển_dạ nếu không được cấp_cứu kịp_thời dễ để lại di_chứng về trí_não hoặc thậm_chí tử_vong cho thai', 'nguyên_nhân bệnh teo thực_quản bệnh teo thực_quản là hậu_quả của quá_trình tạo phôi bất_thường giữa tuần thứ 4 và tuần thứ 6 thai kỳ điều này giải_thích cho hiện_tượng teo thực_quản thường kèm theo nhiều dị_tật bẩm_sinh phối_hợp khác ở cột_sống thận cơ_quan sinh_dục tim_mạch tiêu_hoá tuy_nhiên nguyên_nhân gây ra sự bất_thường trong quá_trình tạo phôi vẫn chưa được biết đến 10 bệnh_lý tai mũi họng liên_quan đến trào ngược dạ_dày thực_quản']","[0.999345600605011, 0.9993420243263245, 0.9992898106575012]"
"Được biết , suy thai là tình_trạng thai_nhi bị thiếu oxy trong thời_kỳ mang thai hoặc quá_trình chuyển_dạ . Trong đó , suy thai cấp chỉ hiện_tượng suy thai xảy ra đột_ngột , nếu không cứu_chữa kịp_thời , thai_nhi sẽ gặp những vấn_đề về trí_não , thậm_chí là tử_vong . Suy thai được chia thành 3 nhóm nguyên_nhân chính là : nguyên_nhân từ phía mẹ , nguyên_nhân từ phía thai và các nguyên_nhân khác . Trong các nguyên_nhân sau đây , đâu là các nguyên_nhân đến từ phía mẹ ?",được biết suy thai là tình_trạng thai_nhi bị thiếu oxy trong thời_kỳ mang thai hoặc quá_trình chuyển_dạ trong đó suy thai cấp chỉ hiện_tượng suy thai xảy ra đột_ngột nếu không cứu_chữa kịp_thời thai_nhi sẽ gặp những vấn_đề về trí_não thậm_chí là tử_vong suy thai được chia thành 3 nhóm nguyên_nhân chính là nguyên_nhân từ phía mẹ nguyên_nhân từ phía thai và các nguyên_nhân khác trong các nguyên_nhân sau đây đâu là các nguyên_nhân đến từ phía mẹ,"['2 tiểu_đường thai kỳ có nguy_hiểm không một trong những hậu_quả chính và thường gặp nhất của đái_tháo_đường thai kỳ là em bé trong bụng có_thể tăng cân nhanh trong bụng mẹ hoặc sinh ra bị nặng cân điều này có_thể dẫn đến chấn_thương đối_với cả mẹ và bé trong quá_trình sinh_nở hoặc sinh khó nó cũng làm tăng nguy_cơ thai_phụ sẽ phải sinh mổ điều này đồng_nghĩa với việc thời_gian bình_phục sau sinh sẽ chậm hơn việc duy_trì mức_độ đường_máu trong suốt quá_trình mang thai có_thể làm giảm những nguy_cơ này', 'tổng_quan bệnh suy thai trong tử_cung suy thai trong tử_cung là tình_trạng thai_nhi bị thiếu oxy do tuần_hoàn tử_cung rau thai bị gián_đoạn gây giảm lưu_lượng máu đến hồ huyết hoặc từ gai rau đến thai đồng_nghĩa với việc giảm lưu_lượng oxy cung_cấp cho thai mức_độ thiếu oxy nhiều hay ít cấp_tính hay kéo_dài sẽ quyết_định đến mức_độ suy thai và khả_năng tử_vong của thai_nhi có_thể phân suy thai ra làm 2 loại suy thai mãn_tính xảy ra từ_từ và không có biểu_hiện rõ_ràng có_thể chuyển thành suy thai cấp_tính trong chuyển_dạ suy thai cấp_tính tình_trạng cực_kì nguy_hiểm xảy ra đột_ngột trong quá_trình chuyển_dạ nếu không được cấp_cứu kịp_thời dễ để lại di_chứng về trí_não hoặc thậm_chí tử_vong cho thai', 'tổng_quan bệnh thai chết lưu thai chết lưu là gì thai chết lưu là tình_trạng thai_nhi đã chết trong bụng mẹ trước khi được sinh ra sau tuần thứ 20 của thai kỳ nếu thai_nhi chết trước tuần thứ 20 của thai kỳ được gọi là sảy thai hầu_hết phụ_nữ đã từng bị thai chết lưu sẽ có một đứa con khoẻ_mạnh trong thai kỳ tiếp_theo nếu thai chết lưu gây ra bởi rối_loạn về nhiễm_sắc_thể hoặc vấn_đề về dây rốn khả_năng xảy ra lần nữa sẽ ít nếu nguyên_nhân gây ra tình_trạng thai chết lưu là do bệnh_lý mạn_tính của mẹ hoặc do rối_loạn di_truyền của bố_mẹ thì nguy_cơ xảy ra lần nữa sẽ cao hơn trung_bình cơ_hội mang thai thành_công trong tương_lai là trên 90']","[0.9993219971656799, 0.9992584586143494, 0.9992356896400452]"
"Hiện_nay , một_số trường_hợp người lớn_tuổi tăng huyết_áp đột_ngột dễ đến đến biến_chứng như lóc tách động_mạch chủ . Nguyên_nhân có_thể gây ra hội_chứng trên là gì ?",hiện_nay một_số trường_hợp người lớn_tuổi tăng huyết_áp đột_ngột dễ đến đến biến_chứng như lóc tách động_mạch chủ nguyên_nhân có_thể gây ra hội_chứng trên là gì,"['đột_quỵ sau khi tập thể_thao chủ_yếu là bởi người_bệnh đã có sẵn các yếu_tố nguy_cơ như mắc bệnh nền tuổi cao kết_hợp thời_tiết lạnh đột_ngột', 'viêm nang màng_nhện là các bệnh_lý tương_đối hiếm gặp bệnh có_thể gây tăng áp_lực nội sọ động_kinh hôn_mê co_giật thay_đổi hành_vi mất thăng_bằng suy_giảm nhận_thức', 'việc điều_trị phục_hồi chức_năng trước và sau phẫu_thuật ngực đóng vai_trò rất quan_trọng đối_với việc hồi_phục sức_khoẻ của bệnh_nhân giúp người_bệnh sớm trở_lại sinh_hoạt như bình_thường']","[0.9992982745170593, 0.9992462992668152, 0.9992366433143616]"
"Ông Nam đi khám ở bệnh_viện ở gần nhà , do nhiều ngày đây cảm_thấy bị đau ngực dữ_dội . Ông được bác_sĩ chẩn_đoán là đã mắc bệnh lóc tách động_mạch chủ . Đâu không phải là nguyên_nhân dẫn đến loại bệnh trên ?",ông nam đi khám ở bệnh_viện ở gần nhà do nhiều ngày đây cảm_thấy bị đau ngực dữ_dội ông được bác_sĩ chẩn_đoán là đã mắc bệnh lóc tách động_mạch chủ đâu không phải là nguyên_nhân dẫn đến loại bệnh trên,"['u sợi thần_kinh hạ thanh môn là bệnh cực_kỳ hiếm gặp ở nước ta đã có một_số trường_hợp bệnh đã được báo_cáo lại biểu_hiện bệnh không đặc_hiệu dễ nhầm với các khối_u quanh vùng cổ khác', 'nhiều người có ý_định sẽ tự xử_lý chiếc răng của mình tại nhà khi nó bị lung_lay kèm đau_nhức hay sâu lớn tuy_nhiên đây lại là một trong những hành_động có_thể tiềm_ẩn nhiều mối nguy_hiểm lớn cho sức_khoẻ người_bệnh', '12 suy thận người_bệnh suy thận có hơi thở nặng_mùi tanh_hôi do suy_giảm chức_năng loại_bỏ chất_thải hơi thở có mùi hôi phổ_biến nhất trong suy thận giai_đoạn cuối esrd lúc này bệnh_nhân thường được điều_trị bằng máy lọc máu hoặc phải ghép thận']","[0.9991563558578491, 0.999117910861969, 0.9990992546081543]"
"Ông Nam , từng bị hội_chứng Marfan , sau một lần bị tai_nạn xe thì hiện_tại đang khám ở bệnh_viện gần nhà và được bác_sĩ chẩn_đoán là bị lóc tách động_mạch chủ . Nguyên_nhân nào dẫn đến ông Nam bị mắc bệnh này ?",ông nam từng bị hội_chứng marfan sau một lần bị tai_nạn xe thì hiện_tại đang khám ở bệnh_viện gần nhà và được bác_sĩ chẩn_đoán là bị lóc tách động_mạch chủ nguyên_nhân nào dẫn đến ông nam bị mắc bệnh này,"['vỡ mạch_máu dưới da là tình_trạng mao_mạch bị vỡ chảy vào các mô xung_quanh do một lý_do nào đó tình_trạng này nếu xảy ra thường và không tìm thấy nguyên_nhân thì nên cảnh_giác các bệnh_lý nguy_hiểm đặc_biệt là ở người cao_tuổi', 'uốn_ván là một trong những bệnh_lý nguy_hiểm với nguy_cơ tử_vong cao tuy_nhiên việc chẩn_đoán bệnh gặp nhiều khó_khăn do nhiều trường_hợp khi vào viện bác_sĩ không tìm thấy vết_thương hoặc vết_thương đã lành nhưng vẫn bị nhiễm_trùng uốn_ván', 'chấn_thương vùng bụng do tai_nạn giao_thông chiếm tỷ_lệ cao lên đến 70 so với các nguyên_nhân khác nếu không được cứu_chữa kịp_thời vậy làm thế_nào để sơ_cứu chấn_thương bụng đúng cách làm giảm_thiểu nguy_cơ tử_vong trước khi bệnh_nhân được đưa đến bệnh_viện']","[0.9991936683654785, 0.9991844892501831, 0.9991609454154968]"
"Chị Mai năm nay 40 tuổi , chị sắp đến thời_kì mãn_kinh , qua tìm_hiểu thông_tin trên mạng , chị lo_sợ mình có nguy_cơ bị mắc bệnh cường kinh . Tại_sao cường kinh cần được phát_hiện và điều_trị kịp bệnh kịp_thời ?",chị mai năm nay 40 tuổi chị sắp đến thời_kì mãn_kinh qua tìm_hiểu thông_tin trên mạng chị lo_sợ mình có nguy_cơ bị mắc bệnh cường kinh tại_sao cường kinh cần được phát_hiện và điều_trị kịp bệnh kịp_thời,"['vô kinh là tình_trạng không có kinh_nguyệt trong nhiều trường_hợp vô kinh là triệu_chứng của một bệnh_lý có_thể điều_trị được do_đó điều quan_trọng là bạn cần đi khám bệnh để cùng bác_sĩ kịp_thời tìm ra các giải_pháp', 'phòng_ngừa bệnh phì đại tiền_liệt_tuyến nam_giới từ 50 tuổi trở lên có triệu_chứng về rối_loạn tiểu_tiện cần được khám đúng chuyên_khoa và điều_trị kịp_thời', 'thoát_vị qua khe thực_quản là bệnh thường gặp ở những người lớn_tuổi nếu không được phát_hiện và điều_trị kịp_thời bệnh dễ dẫn đến những biến_chứng nguy_hiểm']","[0.9992671012878418, 0.9991317987442017, 0.9991095662117004]"
"Chị Xuân năm nay 34 tuổi , chị đến bệnh_viện kiểm_tra sức_khoẻ do nhận thấy những bất_thường về chu_kì kinh_nguyệt . Qua thăm_khám , bác_sĩ chẩn_đoán chị mắc hiện_tượng cường kinh . Hỏi : Hiện_tượng cường kinh có những đặc_điểm nào ?",chị xuân năm nay 34 tuổi chị đến bệnh_viện kiểm_tra sức_khoẻ do nhận thấy những bất_thường về chu_kì kinh_nguyệt qua thăm_khám bác_sĩ chẩn_đoán chị mắc hiện_tượng cường kinh hỏi hiện_tượng cường kinh có những đặc_điểm nào,"['20 bác_sĩ nội_tiết là bác_sĩ chuyên về các tuyến và hormone như insulin đối_tượng cần đến gặp bác_sĩ nội_tiết bao_gồm người mới được chẩn_đoán mắc bệnh tiểu_đường đang gặp khó_khăn trong việc kiểm_soát bệnh hoặc gặp các biến_chứng do bệnh này hay phải sử_dụng máy_bơm insulin', 'vô kinh là tình_trạng không có kinh_nguyệt trong nhiều trường_hợp vô kinh là triệu_chứng của một bệnh_lý có_thể điều_trị được do_đó điều quan_trọng là bạn cần đi khám bệnh để cùng bác_sĩ kịp_thời tìm ra các giải_pháp', 'tiểu ra máu là một bất_thường cần được quan_tâm ngay_lập_tức bất_kỳ ai nếu xuất_hiện tiểu ra máu ở bất_kỳ thời_điểm nào đều nên đi thăm_khám bác_sĩ càng sớm càng tốt để chẩn_đoán nguyên_nhân và điều_trị thích_hợp']","[0.9992232918739319, 0.9991432428359985, 0.9991361498832703]"
"Chị Đào gặp tình_trạng máu kinh_nguyệt ra nhiều ồ_ạt trong 3 chu_kì kinh gần đây . Mỗi lần đến kì kinh_nguyệt , chị phải sử_dụng loại băng_vệ_sinh to trong cả 5 ngày hành_kinh . Tình_trạng này khiến cơ_thể chị mệt_mỏi , do_đó chị đã đến bệnh_viện để thăm_khám . Qua triệu_chứng này , bác_sĩ dự_đoán chị mắc bệnh gì ?",chị đào gặp tình_trạng máu kinh_nguyệt ra nhiều ồ_ạt trong 3 chu_kì kinh gần đây mỗi lần đến kì kinh_nguyệt chị phải sử_dụng loại băng_vệ_sinh to trong cả 5 ngày hành_kinh tình_trạng này khiến cơ_thể chị mệt_mỏi do_đó chị đã đến bệnh_viện để thăm_khám qua triệu_chứng này bác_sĩ dự_đoán chị mắc bệnh gì,"['nếu cơ_thể đang khoẻ_mạnh bình_thường bỗng_dưng hay bị đau_đầu mỗi khi bị đau thì cơn đau_đầu dữ_dội kéo_dài người_bệnh cần nhanh_chóng tới các cơ_sở y_tế gần nhất để kiểm_tra bởi đây có_thể là dấu_hiệu của dị_dạng mạch_máu não nếu không kịp_thời phát_hiện và điều_trị sẽ gây ra những biến_chứng nguy_hiểm', 'sau khi phải chứng_kiến nhiều sản_phụ chết vì nhiễm_trùng sau sinh bác_sĩ semmelweis đã đưa ra lời kêu_gọi nhân_viên y_tế rửa tay sạch để tránh lây vi_khuẩn tuy_nhiên lúc bấy_giờ ý_kiến này đã không được ủng_hộ và còn bị phản_đối kịch_liệt thậm_chí mọi người còn cho rằng ông bị tâm_thần', 'đau thần_kinh toạ gây ra những cơn đau_nhức dữ_dội cản_trở hoạt_động hàng ngày và gây ảnh_hưởng không nhỏ đến chất_lượng cuộc_sống của người_bệnh đây là loại bệnh không nguy_hiểm đến tính_mạng tuy_nhiên nếu không được phát_hiện và chữa_trị kịp_thời bệnh cũng có_thể gây ra các biến_chứng nghiêm_trọng']","[0.9993970394134521, 0.9993375539779663, 0.9993088245391846]"
"Do các triệu_chứng không đặc_hiệu , cách để chuẩn đoán ruột kích_thích chỉ có_thể chuẩn đoán bằng phương_pháp khác nhau . Phương_pháp là cơ_sở để chuẩn đoán căn_bệnh hội_chứng ruột kích_thích ?",do các triệu_chứng không đặc_hiệu cách để chuẩn đoán ruột kích_thích chỉ có_thể chuẩn đoán bằng phương_pháp khác nhau phương_pháp là cơ_sở để chuẩn đoán căn_bệnh hội_chứng ruột kích_thích,"['khám họng và thanh_quản giúp đánh_giá sơ_bộ các bệnh_lý thường gặp trước khi tiến_hành nội_soi là phương_pháp dễ thực_hiện không gây đau hay khó_chịu cho bệnh_nhân', 'tắc ruột là một bệnh_lý thường gặp của ngoại_khoa đặc_biệt là trên những bệnh_nhân đã trải qua phẫu_thuật ổ_bụng phẫu_thuật nội_soi cắt dây_chằng giải_phóng quai ruột tắc là một phương_pháp có_thể sử_dụng để giải_quyết vấn_đề', 'soi góc tiền phòng là phương_pháp thường được thực_hiện khi khám mắt định_kỳ nhằm mục_đích phát_hiện nguy_cơ mắc bệnh tăng nhãn áp từ đó bác_sĩ có_thể đưa ra phương_án điều_trị kịp_thời cho bệnh_nhân giảm nguy_cơ gặp các biến_chứng của tăng nhãn áp']","[0.9990297555923462, 0.9990244507789612, 0.9990043044090271]"
Phương_pháp chuẩn đoán của hội_chứng ruột kích_thích gồm các bước thăm_dò và xét_nghiệm khác nhau . Có bao_nhiêu bước trong quá_trình xét_nghiệm chỉ có_thể quan_sát và chẩn_đoán hội_chứng ruột kích_thích bên trong cơ_thể bệnh_nhân ?,phương_pháp chuẩn đoán của hội_chứng ruột kích_thích gồm các bước thăm_dò và xét_nghiệm khác nhau có bao_nhiêu bước trong quá_trình xét_nghiệm chỉ có_thể quan_sát và chẩn_đoán hội_chứng ruột kích_thích bên trong cơ_thể bệnh_nhân,"['các biện_pháp chẩn_đoán bệnh aids để chẩn_đoán chính_xác tình_trạng bệnh sẽ cần thông_qua bệnh_sử khám lâm_sàng và xét_nghiệm máu để phát_hiện hiv và các bệnh nhiễm_trùng khác ngoài_ra cũng có_thể phải sử_dụng thêm những xét_nghiệm khác như chụp xquang ngực', 'xét_nghiệm lactate trong máu là một trong những xét_nghiệm được đánh_giá cao trong việc theo_dõi và chẩn_đoán nhiều bệnh đặc_biệt là đối_với các bệnh_nhân hồi_sức cấp_cứu', 'bướu nhân tuyến_giáp là bệnh_lý có_thể phát_hiện sớm dựa trên các triệu_chứng lâm_sàng và các xét_nghiệm cận lâm_sàng đặc_biệt những người có tiền_sử gia_đình bị bệnh_lý tuyến_giáp cần chú_ý những thay_đổi vùng cổ và thăm_khám sức_khoẻ định_kỳ']","[0.9993936419487, 0.9993687868118286, 0.9993603229522705]"
